date,cumulative_return,sharpe_ratio,max_drawdown
2025-02-01,-0.07460826295637538,-1.5908913683986807,-0.0
2025-02-02,-0.06508471378519795,-1.5908913683986807,-0.0
2025-02-03,-0.06362757853715575,-1.5908913683986807,-0.0
2025-02-04,-0.05829392465663011,-1.5908913683986807,-0.0
2025-02-05,-0.04777813175276859,-1.5908913683986807,-0.0
2025-02-06,-0.050368810658188407,-1.5908913683986807,-0.0
2025-02-07,-0.07344242353163614,-1.5908913683986807,-0.0
2025-02-08,-0.08806559239003832,-1.5908913683986807,-0.0
2025-02-09,-0.09169450909467243,-1.5908913683986807,-0.0
2025-02-10,-0.08314489127822856,-1.5908913683986807,-0.0
2025-02-11,-0.09573304139013782,-1.5908913683986807,-0.0
2025-02-12,-0.12760452783460788,-1.5908913683986807,-0.0
2025-02-13,-0.10949948355447521,-1.5908913683986807,-0.0
2025-02-14,-0.11361865268278465,-1.5908913683986807,-0.0
2025-02-15,-0.11820334507786204,-1.5908913683986807,-0.0
2025-02-16,-0.1146778913877722,-1.5908913683986807,-0.0
2025-02-17,-0.10212718426403788,-1.5908913683986807,-0.0
2025-02-18,-0.090748814790401,-1.5908913683986807,-0.0
2025-02-19,-0.09272427705837341,-1.5908913683986807,-0.0
2025-02-20,-0.104860001666953,-1.5908913683986807,-0.0
2025-02-21,-0.0883475988109778,-1.5908913683986807,-0.0
2025-02-22,-0.08781777335081346,-1.5908913683986807,-0.0
2025-02-23,-0.08887589949597292,-1.5908913683986807,-0.0
2025-02-24,-0.0899886894593359,-1.5908913683986807,-0.0
2025-02-25,-0.08227604847641737,-1.5908913683986807,-0.0
2025-02-26,-0.1024231672892118,-1.5908913683986807,-0.0
2025-02-27,-0.10293484231565991,-1.5908913683986807,-0.0
2025-02-28,-0.12018621101638943,-1.5908913683986807,-0.0
2025-03-01,-0.10359309417008838,-1.5908913683986807,-0.0
2025-03-02,-0.08516856787740679,-1.5908913683986807,-0.0
2025-03-03,-0.09195814094812373,-1.5908913683986807,-0.0
2025-03-04,-0.09705092458871366,-1.5908913683986807,-0.0
2025-03-05,-0.09242072758434776,-1.5908913683986807,-0.0
2025-03-06,-0.0771651320447819,-1.5908913683986807,-0.0
2025-03-07,-0.07173711393773606,-1.5908913683986807,-0.0
2025-03-08,-0.06445523024057531,-1.5908913683986807,-0.0
2025-03-09,-0.07323343332759957,-1.5908913683986807,-0.0
2025-03-10,-0.06518305223730075,-1.5908913683986807,-0.0
2025-03-11,-0.0786489470814936,-1.5908913683986807,-0.0
2025-03-12,-0.08202650878394703,-1.5908913683986807,-0.0
2025-03-13,-0.10805250725585536,-1.5908913683986807,-0.0
2025-03-14,-0.10621464796086708,-1.5908913683986807,-0.0
2025-03-15,-0.09403915297165415,-1.5908913683986807,-0.0
2025-03-16,-0.09710521645869005,-1.5908913683986807,-0.0
2025-03-17,-0.0892003788945925,-1.5908913683986807,-0.0
2025-03-18,-0.09410924117498028,-1.5908913683986807,-0.0
2025-03-19,-0.08861606151770227,-1.5908913683986807,-0.0
2025-03-20,-0.09530639985577659,-1.5908913683986807,-0.0
2025-03-21,-0.10903144242375827,-1.5908913683986807,-0.0
2025-03-22,-0.11029124710709268,-1.5908913683986807,-0.0
2025-03-23,-0.1097028021242238,-1.5908913683986807,-0.0
2025-03-24,-0.11641353095780957,-1.5908913683986807,-0.0
2025-03-25,-0.10062832253943418,-1.5908913683986807,-0.0
2025-03-26,-0.09575188401414007,-1.5908913683986807,-0.0
2025-03-27,-0.09457173063903336,-1.5908913683986807,-0.0
2025-03-28,-0.09766646375875179,-1.5908913683986807,-0.0
2025-03-29,-0.08485597756317863,-1.5908913683986807,-0.0
2025-03-30,-0.08893630694088883,-1.5908913683986807,-0.0
2025-03-31,-0.09799122522663051,-1.5908913683986807,-0.0
